KF,1.38,86900
KFT,2.06,3825100
KFY,,72300
KG,,2262000
KGT,5.19,24200
KHI,9.27,43700
KIM,5.98,192600
KIMPRA,,
KIMPRB,,
KIMPRC,,
KKD,,357000
KLTPRT,,
KMB,2.89,1809900
KMG,4.46,624500
KMI,1.34,487100
KMM,8.85,22100
KMR,7.37,47200
KMT,2.32,226800
KMX,,929000
KNH,7.88,3100
KNO,6.36,5500
KNR,6.54,1100
KNW,4.02,6200
KO,2.07,3907400
KOB,7.28,500
KOE,7.88,4600
KOH,8.73,5400
KOK,6.61,1200
KOS,7.04,2400
KPA,4.64,37300
KPAPRA,,
KPC,8.41,500
KPP,8.50,108900
KR,,2846800
KRB,2.00,12640900
KRBPRA,,
KRBPRB,,
KRBPRC,,
KRBPRD,,
KRBPRE,,
KRC,8.43,87500
KRD,7.24,2600
KRH,22.31,4600
KRI,1.73,777500
KRJ,10.13,3300
KRK,6.70,2700
KRL,8.26,1300
KRT,8.58,29500
KRTPRD,,
KRV,7.13,2700
KSA,10.58,16500
KSE,5.49,682300
KSEPRA,,
KSK,8.15,10000
KSL,8.09,38200
KSM,7.29,1600
KSO,6.67,1700
KSS,,2185200
KST,9.07,5100
KSU,,300500
KSUPR,,
KT,,1000
KTB,6.63,7100
KTE,7.14,0
KTF,6.63,30000
KTH,7.30,5500
KTJ,8.10,1000
KTK,7.42,0
KTN,7.95,4000
KTO,,116800
KTR,7.60,11700
KTS,7.59,400
KTV,7.19,1900
KTX,9.88,4500
KTZ,7.37,500
KVA,,
KVB,,
KVF,7.81,100
KVJ,6.64,2400
KVL,2.91,9600
KVM,4.95,1300
KVN,3.13,3000
KVO,7.04,800
KVP,3.68,2800
KVZ,6.60,32100
KWD,2.22,105000
KWK,,39400
KWR,3.79,20000
KYT,11.69,40600
KZL,,1900
L,,4714100
LAB,1.71,998000
LAD,,61600
LAF,1.94,49000
LAM,,
LAQ,2.10,22000
LBF,8.85,37300
LBI,,2300
LBY,1.66,24700
LC,2.22,26200
LDF,2.55,3100
LDG,3.50,115200
LDL,,2800
LDR,3.92,27200
LEA,,788600
LEE,1.99,179000
LEG,2.68,509100
LEH,0.77,2391100
LEHPRC,,
LEHPRD,,
LEHPRE,,
LEHPRI,,
LEHPRJ,,
LEN,0.09,1003700
LEO,7.45,66500
LEVP,,
LF,,427900
LFB,1.13,90800
LFG,0.67,91300
LG,5.65,16200
LGPRA,,
LH,,4450100
LHO,6.40,33200
LHOPRA,,
LII,2.62,182700
LIN,,1027500
LIZ,0.72,544200
LLL,,1667300
LLY,2.25,2476700
LM,0.83,278400
LMC.B,,
LMS,,39800
LMT,1.08,2111300
LNC,4.44,1481200
LNCPR,,
LNCPRV,,
LNCPRZ,,
LND,7.82,7500
LNN,0.63,16600
LNR,0.14,113300
LNT,5.95,114700
LNV,7.64,19100
LNY,0.56,197000
LOR,,1064700
LOW,0.23,6147000
LPLPRB,,
LPX,,300900
LQI,,555000
LQIPR,,
LRT,13.31,47200
LRW,,60900
LRY,7.75,276800
LSI,,2809600
LSS,,471900
LTC,8.40,52500
LTCPRA,,
LTCPRB,,
LTD,2.89,1683500
LTR,1.49,1377400
LTV,,
LU,,16803900
LUB,,31300
LUK,0.68,51400
LUV,0.12,2453300
LVB,,8600
LXA,,
LXK,,1452500
LXP,7.49,124500
LYO,6.28,722500
LZ,3.37,336900
LZB,2.22,258000
MAA,9.55,19900
MAAPRA,,
MAAPRB,,
MAAPRC,,
MAAPRF,,
MAC,6.92,245800
MAF,6.59,3700
MAG,,41400
MAL,24.81,16500
MAN,0.61,1016500
MAR,0.82,1250000
MAS,2.77,2185700
MAT,0.22,1766500
MAY,4.68,949100
MBD,6.80,800
MBE,7.13,3300
MBG,,1511800
MBI,1.87,925600
MCA,6.29,20500
MCC,,300
MCD,1.50,5099400
MCH,4.43,145500
MCI,7.20,9300
MCK,0.96,1449100
MCNPRS,,
MCO,0.38,427500
MCR,6.17,55100
MCS,1.52,13500
MCY,3.42,98400
MDA,,3300
MDC,0.73,214100
MDP,0.94,250700
MDR,,398200
MDS,,42200
MDT,0.53,3025500
MDU,3.40,115200
MEE,1.67,113700
MEG,1.48,103100
MEH,,493900
MEL,2.23,3593400
MEN,6.64,50900
MEPRA,,
MEPRB,,
MER,1.61,6501300
MERPRA,,
MERPRB,,
MERPRC,,
MERPRD,,
MERPRE,,
MERPRF,,
MET,0.75,1753300
MF,5.67,1400
MFA,12.17,227300
MFI,50.00,83300
MFL,6.46,106100
MFM,7.35,27400
MFT,6.16,9700
MFV,9.57,2000
MFW,,6200
MGAPRB,,
MGB,9.19,2800
MGC,1.50,7200
MGF,5.26,51200
MGG,,919500
MGM,,318200
MHC,6.29,21000
MHD,7.68,12300
MHF,7.51,12900
MHK,,325300
MHN,6.48,47200
MHO,0.32,56000
MHP,1.85,1125100
MHR,,155500
MHU,30.77,500
MHX,1.08,305600
MHY,9.41,188000
MI,2.32,786200
MIG,4.96,14700
MIJ,,1200
MIK,,479200
MIL,,641800
MIN,5.68,182900
MIR,,4873100
MIRPRA,,
MIY,6.76,11500
MJB,6.75,4000
MJD,8.33,5200
MJE,6.84,5300
MJH,6.79,3900
MJI,6.16,2400
MJM,8.10,2400
MJN,7.84,37700
MJO,7.93,6300
MJT,7.60,1000
MJV,8.85,13300
MJW,8.07,5400
MJX,6.85,14500
MJY,8.63,3700
MJZ,8.86,4500
MKC,1.77,219100
MKC.V,,
MKE,9.54,2600
MKK,5.40,4900
MKL,,16300
MKS,6.09,19100
MKT,0.36,26600
MLI,,234500
MLM,2.49,267500
MLR,,4400
MLS,7.20,192700
MLSPRB,,
MMA,7.24,68200
MMC,2.44,1046200
MME,,442400
MMM,1.98,2510900
MMR,,46100
MMS,,164000
MMT,6.51,62300
MMU,6.68,23300
MNC,,425800
MNI,0.79,207900
MNP,6.26,8900
MNS,,17100
MNY,2.07,70300
MO,8.13,15945500
MOG.A,,
MOG.B,,
MOK,1.64,14600
MON,3.00,1916700
MOT,2.01,13983600
MOTPRA,,
MOV,0.64,49100
MPA,6.68,14800
MPH,,40900
MPPRB,,
MPPRC,,
MPPRE,,
MPR,2.61,2900
MPS,,1717000
MPT,6.24,1700
MPV,8.16,7000
MPY,7.44,8500
MQT,6.86,25700
MQY,6.80,37000
MRD,0.39,143000
MRF,7.92,9500
MRK,2.54,4516500
MRN,,124200
MRO,3.97,1487600
MRR,6.61,42700
MRX,,179400
MSB,,7200
MSC,,5300
MSD,7.19,77900
MSE,,
MSF,0.09,20100
MSM,,170200
MSO,,118900
MSV,,11500
MSY,7.79,6500
MTB,1.47,403400
MTG,0.25,2839800
MTH,,89200
MTN,,18400
MTPPRA,,
MTR,11.55,1500
MTS,6.07,10300
MTTPRX,,
MTW,1.63,88100
MTX,0.26,172400
MTZ,,53600
MU,,4178700
MUA,6.53,51000
MUC,6.51,40900
MUE,6.52,30100
MUH,7.64,12400
MUJ,6.45,19600
MUKPRA,,
MUO,6.44,3500
MUR,1.83,380700
MUS,6.58,23200
MVC,0.55,10300
MVK,,838000
MVL,,1005800
MVT,7.24,24600
MW,,212100
MWC,7.04,9300
MWD,2.15,6803700
MWJ,6.97,30200
MWL,,92200
MWN,6.87,2400
MWV,4.02,514400
MWY,,476800
MXE,,2300
MXF,3.86,12600
MXG,,
MXO,,2655400
MXT,,1282700
MYC,6.78,27900
MYD,7.32,32700
MYE,1.95,31500
MYF,6.51,9700
MYG,3.35,451600
MYI,6.57,43600
MYJ,6.73,9100
MYK,,31500
MYL,0.49,1265000
MYM,6.51,2800
MYN,6.19,53800
MZ,0.89,31800
NAC,6.66,18000
NAD,6.63,35300
NAEPRT,,
NAP,,14400
NARPR,,
NAV,,975100
NAVPRD,,
NAZ,5.80,28400
NBD,7.54,9200
NBL,0.48,462500
NBM,4.49,3700
NBP,8.22,45000
NC,1.98,8300
NCA,5.20,28400
NCC,4.15,1686200
NCF,3.46,743500
NCFPR,,
NCI,,312900
NCL,6.00,11500
NCO,6.27,13400
NCP,6.33,11800
NCR,,573300
NCS,,26900
NCT,10.53,13100
NDC,0.94,197500
NDE,1.97,193900
NDEPR,,
NDN,,739200
NE,,1587800
NEB,3.27,9700
NEM,0.62,3975100
NET,,3804900
NEU,1.01,396200
NEV,,84400
NEVPRT,,
NFB,3.69,862500
NFG,4.64,169900
NFI,16.56,340400
NFL,5.72,11100
NFS,2.02,374400
NFSPRA,,
NFX,,236100
NGF,3.31,2200
NGI,3.63,4900
NGT,7.59,7000
NHI,10.17,44800
NHIPR,,
NHL,1.36,5500
NHP,12.99,564900
NI,6.12,1006700
NIC,7.75,200
NIF,6.10,5900
NIM,5.40,6700
NIO,6.10,57400
NIPRA,,
NIPRB,,
NJP,7.51,32000
NJR,3.71,47400
NKE,1.05,1562700
NL,4.78,24600
NLS,3.46,697900
NLY,13.17,896700
NMA,6.94,27300
NMGA,,
NMI,5.47,4500
NMKPRB,,
NMKPRC,,
NMKPRN,,
NMO,6.76,47500
NMP,6.02,2900
NMT,5.50,4500
NMY,5.58,5600
NNC,5.46,4200
NNF,6.06,18000
NNJ,6.10,12000
NNN,8.05,69900
NNNPRA,,
NNP,6.35,9900
NNY,5.06,11700
NOC,1.97,1161400
NOCPRB,,
NOCPRE,,
NOI,,451400
NOR,,124100
NORPRA,,
NORPRB,,
NORPRC,,
NORPRD,,
NPC,5.70,5700
NPF,6.80,9200
NPI,6.73,30800
NPK,3.23,7500
NPM,6.79,20000
NPO,,24800
NPP,6.60,44700
NPT,6.68,39300
NPV,5.45,9700
NPX,6.04,28600
NPY,6.38,6900
NQC,6.38,2300
NQF,5.98,5900
NQI,6.21,31700
NQJ,6.13,9000
NQM,6.66,26500
NQN,6.25,16000
NQP,6.08,6800
NQS,6.84,18100
NQU,6.86,70300
NR,,105000
NRL,9.05,28800
NRP,6.90,7200
NRS,7.10,6000
NRT,9.23,4500
NRV,7.64,1200
NRX,7.30,2000
NRY,7.26,11800
NRZ,18.06,5000
NSC,1.41,1666200
NSH,,9200
NSI,,32800
NSL,6.45,39100
NSM,,2711800
NSPPRT,,
NSRPR,,
NSS,,28700
NST,5.28,163500
NTC,5.29,2400
NTG,,57300
NTX,6.44,5200
NU,3.81,414700
NUC,6.57,9700
NUE,2.03,1014700
NUF,6.05,7300
NUI,6.41,161200
NUM,5.90,1800
NUN,6.24,19100
NUO,5.70,4600
NUS,2.74,100200
NUT,6.15,4400
NUV,5.49,205200
NVC,6.44,5500
NVH,,24600
NVN,6.24,12800
NVPPR,,
NVPPRB,,
NWK,,118900
NWL,2.75,1265800
NWN,4.99,60800
NX,2.10,42500
NXC,5.06,21900
NXL,8.15,221400
NXLPRB,,
NXN,5.10,1000
NXP,5.37,4500
NXQ,5.45,7000
NXR,5.34,3100
NYA,,
NYB,3.14,562400
NYM,1.14,16400
NYT,1.16,628900
O,6.28,74800
OCA,,385900
OCN,,26200
OCQ,0.72,5700
OCR,0.33,712900
ODC,3.40,1200
ODP,,3087600
OECPRA,,
OECPRB,,
OECPRC,,
OECPRD,,
OEI,0.82,942100
OFC,5.72,108200
OFCPRB,,
OFCPRE,,
OFCPRF,,
OFG,2.55,37900
OGE,7.54,234000
OGEPR,,
OHI,,57500
OHIPRA,,
OHIPRB,,
OHP,,750200
OI,,408300
OIA,7.27,23400
OIB,6.62,16700
OIC,6.57,8700
OII,,171000
OIPRA,,
OIS,,201300
OJB,7.33,1500
OKE,3.62,1290100
OLN,4.21,289700
OMC,1.33,2255300
OME,,21700
OMG,5.65,850000
OMI,1.88,51300
OMM,,210900
OMN,6.31,20800
OMS,6.08,20500
OMX,,628900
ONB,3.47,77200
ONBPRA,,
ONBPRB,,
ONE,2.28,9925700
ONEPRJ,,
ONEPRT,,
ONEPRU,,
ONEPRV,,
ONEPRW,,
OO,,240400
OPRB,,
OPRC,,
ORB,,203000
ORBWS,,
ORH,0.52,55500
ORI,2.28,259600
OS,,47300
OSG,3.33,59500
OSI,1.27,480100
OSK,0.53,69300
OSM,,
OUI,7.41,4500
OXM,3.27,3400
OXY,3.42,1331700
OXYPRB,,
PAA,8.34,97500
PAI,6.58,8100
PAS,0.35,238000
PB,1.10,490500
PBG,0.22,1625800
PBI,3.55,687100
PBIPR,,
PBT,11.73,28800
PBY,3.38,487500
PCEPR,,
PCEPRA,,
PCEPRI,,
PCF,7.89,15400
PCG,,1030500
PCH,2.77,117100
PCK,6.84,49800
PCL,6.22,685700
PCM,7.89,17900
PCN,8.55,86700
PCO,,169600
PCP,0.47,206800
PCQ,6.55,8700
PCS,,4985600
PCT,9.10,7500
PCU,2.43,20000
PCV,7.50,12500
PD,,1064100
PDE,,1087100
PDF,7.16,8800
PDPRA,,
PDQ,,157700
PDT,7.62,6200
PDX,,181800
PECPRX,,
PEF,,
PEG,5.82,1302600
PEGPRA,,
PEGPRB,,
PEGPRC,,
PEGPRD,,
PEGPRE,,
PEGPRP,,
PEGPRR,,
PEGPRS,,
PEGPRT,,
PEGPRU,,
PEGPRX,,
PEI,7.01,60500
PEO,2.74,11600
PEP,1.46,4032300
PEPRA,,
PEPRB,,
PEPRC,,
PEPRD,,
PEPRX,,
PER,,241000
PFA,6.39,160000
PFB,1.20,16000
PFD,6.52,4100
PFE,1.87,24475000
PFG,0.85,845400
PFH,8.68,2200
PFO,6.64,20000
PFV,8.39,9800
PFX,7.52,21100
PG,1.83,3375400
PGB,8.49,3200
PGD,8.27,7800
PGE,,44200
PGEPRB,,
PGF,16.50,0
PGL,5.76,179400
PGM,7.63,18800
PGN,5.68,944100
PGR,0.15,1460100
PGWI,,
PH,1.92,2171500
PHA,1.20,7635300
PHAWI,,
PHH,11.41,76700
PHM,0.29,692800
PHY,12.40,67800
PIA,6.29,15000
PIF,6.06,32500
PII,2.46,1264200
PIK,,5500
PIL,8.07,6200
PIM,7.26,98800
PIR,1.43,865600
PIS,8.46,5400
PIY,8.45,4900
PJA,12.35,2600
PJH,8.06,4200
PJJ,10.48,12900
PJK,6.78,3500
PJL,2.55,2400
PJR,1.68,4800
PJS,3.64,7400
PJT,4.47,13100
PKD,,215000
PKE,1.49,75300
PKG,,279700
PKH,12.61,1800
PKI,3.17,819600
PKJ,7.84,3300
PKK,8.47,500
PKM,11.59,8500
PKO,8.05,18200
PKS,,225800
PKSPRB,,
PKY,6.60,90600
PKYPRA,,
PL,2.03,118700
PLA,,12400
PLAA,,
PLB,,118400
PLD,5.51,335600
PLDPRD,,
PLDPRE,,
PLL,1.76,557000
PLP,,35800
PLPRA,,
PLPRS,,
PLT,,104600
PLX,,44700
PLXWI,,
PMBPR,,
PME,,124400
PMF,6.89,31000
PMG,7.42,8200
PMH,5.67,11200
PMI,0.38,1335100
PML,7.05,111500
PMM,7.53,39600
PMO,7.78,12500
PMS,,
PMT,7.48,77000
PMX,7.02,59800
PNC,4.35,1405500
PNCPRC,,
PNCPRD,,
PNF,6.68,1700
PNG,1.70,13900
PNI,6.93,26400
PNK,,37300
PNM,4.15,138000
PNN,1.88,12400
PNNA,,
PNP,5.10,163600
PNR,2.30,237200
PNW,5.18,302700
PNX,2.22,322400
PNXPRA,,
PNY,4.58,126900
POB,6.42,15900
POG,0.72,109200
POH,5.72,18100
POI,,5900
POL,5.91,823700
POM,6.05,402400
POMPRT,,
POP,2.55,37300
POS,,3632000
PP,8.15,115500
PPB,6.95,5100
PPD,,65900
PPE,,728400
PPF,6.55,9500
PPG,3.75,668000
PPL,4.31,639100
PPLPRA,,
PPLPRB,,
PPLPRCCL,,
PPLPRE,,
PPM,6.59,26400
PPP,0.51,216000
PPR,6.25,291800
PPS,7.21,254700
PPSPRA,,
PPSPRB,,
PPSPRC,,
PPT,7.35,223500
PPWPRA,,
PPWPRB,,
PPX,8.47,47400
PQE,,218500
PR,,156500
PRA,,102700
PRI,5.51,100
PRM,,164800
PRU,1.30,1640300
PRV,,528300
PRX,,516800
PSA,5.66,210400
PSAPRB,,
PSAPRC,,
PSAPRD,,
PSAPRE,,
PSAPRF,,
PSAPRK,,
PSAPRL,,
PSAPRM,,
PSAPRQ,,
PSAPRR,,
PSAPRS,,
PSAPRT,,
PSAPRU,,
PSAPRV,,
PSC,2.57,95400
PSD,4.60,2312700
PSDPR,,
PSDPRC,,
PSRPRC,,
PSS,,398000
PSTPRA,,
PTA,,7500
PTC,,3000
PTM,7.99,6700
PTP,1.29,194300
PTPPRM,,
PTV,,562700
PTY,10.52,388500
PTZ,1.61,38500
PVA,2.34,70300
PVH,1.14,18100
PVN,,4173500
PVR,8.02,20800
PWN,0.47,66100
PWR,,92500
PX,1.50,1382900
PXD,,435100
PXPWI,,
PXR,,318700
PYM,6.72,18900
PYN,6.90,5300
PYX,,38000
PZB,0.69,315900
PZC,6.88,65500
PZN,,
Q,1.32,2756800
QRAY,,
R,2.91,216300
RA,8.84,562600
RAD,,6287500
RAH,,60400
RAM,,22300
RAPRA,,
RAS,11.18,76600
RBK,,476900
RBN,1.55,55600
RBSPRK,,
RBT,,0
RBV,6.76,10100
RCI,,302600
RCL,3.25,931400
RCS,7.57,56700
RDA,1.86,215000
RDC,,1001700
RDK,2.70,54700
RDN,0.23,959500
RDO,,4800
RE,0.60,700100
REG,6.15,85000
REM,,69100
REPRA,,
RES,1.00,4100
RET,6.01,300
REV,,11300
REY,1.57,336800
RF,3.65,504000
RFI,6.92,12400
RFPR,,
RFS,9.67,174400
RGA,0.91,189800
RGAPRA,,
RGB,,2800
RGC,3.12,197100
RGE,6.15,7600
RGM,7.26,120200
RGR,9.32,72500
RGS,0.45,139500
RHB,,143400
RHD,,53200
RHI,,769200
RHT,,30000
RI,0.23,334000
RIG,0.59,2127000
RIT,8.74,31100
RJF,1.29,164800
RJR,11.38,976700
RKT,2.28,36200
RKY,1.63,316600
RL,,175400
RLF,9.15,52700
RLI,1.23,70400
RMD,,88700
RMK,,319300
RML,0.88,81000
RNA,,218000
RNE,,1600
RNS,8.13,800
RNT,0.18,65500
RNTA,,
ROC,,12700
ROG,,54500
ROH,2.70,1054600
ROK,3.11,736700
ROL,0.85,104100
ROP,1.16,109400
ROU,,
ROV,,108200
ROW,7.14,7500
RPF,9.48,63100
RPM,4.71,365700
RPT,7.50,12400
RPTPRB,,
RQI,9.30,55900
RRA,,64000
RRC,,99800
RRE,8.89,113300
RRI,,1320600
RS,1.58,21800
RSC,,19300
RSE,4.81,151900
RSEPRB,,
RSEPRZ,,
RSG,,910100
RSH,0.93,923700
RST,,15400
RT,3.08,36900
RTI,,10100
RTN,2.86,1920000
RTNPR,,
RUS,3.38,13900
RVT,10.49,196600
RVTPR,,
RVTPRA,,
RWT,7.92,54900
RWTPRB,,
RWY,,39300
RX,0.54,1265300
RYL,0.16,704100
RYN,3.02,107800
RZT,,15700
S,3.34,4264000
SACPR,,
SACPRT,,
SAF,,20500
SAH,,153800
SAM,,194600
SBC,5.33,6422200
SBF,1.08,74300
SBG,8.26,29400
SBL,0.20,2375900
SBPPRA,,
SBR,13.38,10200
SBT,6.57,13400
SBW,10.07,12600
SBZ,,3900
SCG,4.51,191200
SCH,0.52,4163100
SCL,3.17,8100
SCLPR,,
SCS,2.75,208800
SCX,5.51,2800
SDE,26.12,138900
SDS,,1291100
SE,,49000
SEE,,474700
SEEPRA,,
SEH,2.02,82700
SEI,,
SEL,6.44,7400
SEM,,286500
SEN,11.90,84300
SENPRI,,
SENPRL,,
SF,1.03,1900
SFA,0.27,1074800
SFD,,617600
SFE,,169300
SFF,22.24,4200
SFG,0.76,98300
SFI,8.83,156800
SFIPRB,,
SFIPRC,,
SFIPRD,,
SFN,,217800
SFP,,26000
SFPRA,,
SFY,,106400
SGF,0.13,9100
SGH,7.16,4200
SGI,,336800
SGK,1.37,3400
SGL,9.22,42400
SGP,3.91,5051700
SGR,,569500
SGU,11.53,60500
SGY,,98400
SHS,3.60,5700
SHU,6.56,160600
SHUPRC,,
SHUPRD,,
SHW,2.24,308700
SIB,3.21,152000
SIE,,201100
SII,,1071700
SIZ,9.46,33600
SIZPRB,,
SJI,4.73,14400
SJIPRT,,
SJM,2.21,172900
SJT,16.28,156400
SKE,,168400
SKO,,126500
SKP,4.73,7400
SKS,,411300
SKT,7.71,22600
SKTPRA,,
SKX,,219100
SKY,2.47,5200
SL,,35300
SLA,7.91,10800
SLB,1.96,2161500
SLE,3.11,1271900
SLG,5.79,121900
SLGPRA,,
SLM,0.87,1003000
SLMPRA,,
SLR,,1500300
SLRPRS,,
SM,0.39,60300
SMF,,12800
SMG,,143300
SMP,3.06,14600
SMT,7.17,26300
SNA,3.62,147700
SNF,8.56,10400
SNHPRZ,,
SNS,,47100
SNV,3.67,2060700
SO,4.81,2224700
SOA,2.56,6600
SOI,3.25,954100
SOIPRV,,
SOL,,39300
SON,3.85,227300
SOPRB,,
SOPRC,,
SOPRD,,
SOR,7.80,12000
SORPR,,
SOV,0.68,819900
SOVPR,,
SOVPRA,,
SP,,22300
SPA,,600
SPC,3.36,796200
SPCPRA,,
SPCPRE,,
SPF,1.13,172700
SPG,6.46,439300
SPGPRB,,
SPGPRF,,
SPGPRG,,
SPH,8.19,34700
SPN,,112000
SPSPRT,,
SPW,,698200
SQAA,,
SQAB,,
SQAPR,,
SQF,6.27,10300
SR,6.18,57300
SRC,16.27,2100
SRE,3.81,1656700
SREPR,,
SREPRA,,
SRF,7.12,18900
SRH,7.16,14300
SRI,,34600
SRJ,7.09,17500
SRP,,431000
SRR,2.31,73300
SRT,,25100
SRV,,279600
SRX,,143200
SRZ,,100200
SSD,,38800
SSP,0.76,201200
SSR,,
SSS,8.35,23600
SSSPRB,,
ST,,20200
STC,,131300
STE,,4245000
STI,3.22,1324700
STIPR,,
STIPRV,,
STJ,,1396800
STK,,420400
STL,3.00,38100
STLPRA,,
STN,,244500
STR,2.46,246900
STT,1.57,3816900
STU,2.80,23300
STW,1.58,15900
STX,,2484400
STZ,,786200
STZB,,
SUG,,60800
SUGPRA,,
SUI,6.45,48600
SUN,2.68,914900
SUP,1.26,404600
SUR,6.98,38400
SVAPR,,
SVC,3.21,115700
SVM,4.12,642400
SVU,3.52,704100
SWC,,592400
SWK,4.74,4234900
SWM,2.74,44500
SWN,,202900
SWOPRA,,
SWS,2.58,62100
SWW,,19000
SWX,4.06,45400
SWXPRA,,
SWY,,2239200
SWZ,11.66,31100
SXI,4.19,1700
SXL,7.23,22800
SXT,2.66,163000
SY,,471300
SYD,,82500
SYK,0.18,1397400
SYM,,4600
SYX,,3300
SYY,1.62,2926700
SZ,,6900
T,5.34,10065500
TAA,,
TAI,7.35,4000
TAP.A,,
TAP.B,,
TAPPRX,,
TAPPRY,,
TBC,2.29,15900
TBI,,90500
TBL,,1729700
TCB,3.36,414000
TCC,,25700
TCH,1.63,49700
TCI,,1000
TCO,5.85,305400
TCOPRA,,
TCR,11.48,77400
TCRPR,,
TCT,7.91,17000
TDA,7.34,32100
TDF,0.63,85300
TDI,6.17,2700
TDW,2.10,479500
TDY,,86300
TE,7.12,2435000
TEDPRF,,
TEDPRK,,
TEDPRL,,
TEE,,
TEI,8.51,114600
TEK,,197600
TEN,,106500
TEPRT,,
TEPRU,,
TER,,2685500
TEX,,175700
TFD,7.09,29800
TFS,,50800
TFX,2.01,111100
TG,1.21,25700
TGI,,27500
TGN,5.77,70500
TGT,0.76,6563900
TGX,,44600
THC,,10330400
THO,0.14,300400
THX,,174300
TIE,,800
TIF,0.58,975000
TII,1.35,30300
TIN,3.27,692400
TINPRD,,
TJX,0.76,3806700
TKF,0.10,15700
TKR,2.96,164500
TLB,1.27,209800
TLI,5.80,28600
TLMPRB,,
TMA,10.96,290200
TMAPRA,,
TMK,0.94,379400
TMKPRS,,
TMKPRT,,
TMO,,557700
TMR,,271400
TMT,3.37,60100
TNB,7.56,220800
TNC,2.64,4800
TNH,18.35,7600
TNL,0.88,89400
TNM,1.82,7300
TNMB,,
TOD,,18000
TOL,,1027500
TOO,,523100
TOY,,850100
TOYPRA,,
TPC,,16400
TPK,4.74,21200
TPL,0.86,2900
TPP,8.06,133000
TPR,,239000
TR,0.91,47800
TRA,,14300
TRB,0.90,1688000
TRC,,4800
TRE,,
TRF,0.45,17500
TRH,0.59,23100
TRI,,3701600
TRK,1.25,45600
TRN,1.55,256900
TRR,,37700
TRU,22.40,55300
TRY,,46900
TRZ,9.04,299100
TSA,,317600
TSG,,618600
TSN,1.84,976100
TSO,,793900
TSS,0.42,159000
TT,,48900
TTC,0.66,162700
TTF,1.71,26000
TTI,,122300
TTN,,547000
TTNPR,,
TUC,,1400
TUEPRA,,
TUEPRB,,
TUG,3.22,3700
TUP,5.99,213500
TVC,6.48,23900
TVE,6.10,29700
TVL,,154700
TW,0.63,16000
TWI,2.11,5300
TWN,,17800
TWP,,45800
TWR,,210300
TXA,4.06,0
TXI,1.56,78700
TXIPRS,,
TXN,0.50,10679000
TXT,4.44,632300
TXTPRA,,
TXTPRB,,
TXTPRT,,
TXU,2.80,1800400
TXUPRA,,
TXUPRB,,
TXUPRC,,
TXUPRD,,
TY,1.48,92500
TYC,0.38,11028100
TYL,,110600
TYPR,,
TZE,7.68,17000
TZF,6.74,900
TZG,6.77,1200
TZI,6.69,100
TZK,8.67,1700
UAG,,145700
UAL,,
UALPRB,,
UALPRT,,
UB,2.74,312100
UBH,2.33,5400
UBP,5.89,3200
UBPA,,
UBT,7.26,10400
UCI,,125200
UCL,2.99,770000
UCO,,45400
UDI,,75500
UDM,7.59,0
UDR,6.91,258800
UDRPRB,,
UDSPRA,,
UEPPRA,,
UEPPRC,,
UEPPRD,,
UEPPRE,,
UFI,,87100
UGI,3.83,181100
UHS,,2681400
UHT,7.26,15100
UIC,3.19,11200
UIL,8.15,34700
UIS,,1520700
UMGPRC,,
UNA,,50200
UNF,0.97,35500
UNH,0.03,3214700
UNM,5.76,1897300
UNN,7.90,19900
UNP,1.58,828200
UNS,3.35,51800
UNT,,307800
UPC,4.85,593100
UPK,,0
UPS,1.44,2631000
URI,,356600
URS,,82800
USA,9.69,173800
USB,4.01,7461400
USBPRA,,
USBPRB,,
USBPRC,,
USBPRD,,
USG,,329000
USI,,128400
UST,6.59,514500
USU,10.09,202300
USV,9.29,48700
USVPRA,,
UTR,6.80,61100
UTX,1.73,2684800
UVN,,1350900
UVV,3.66,58100
UYE,7.88,13800
UZG,8.02,12800
VAL,1.42,609300
VAP,6.60,8000
VAR,,1124900
VAS,,147100
VBF,6.11,10300
VC,3.70,902900
VCD,,39100
VCI,,440200
VCV,6.94,9200
VEA,7.12,3800
VELPRA,,
VELPRE,,
VES,6.72,3500
VFC,2.57,338300
VFM,6.04,2400
VGM,7.00,16600
VGR,13.36,184500
VHI,2.19,10500
VIA,,501600
VIAB,,
VIC,6.97,200
VIG,5.53,1100
VIM,6.51,2000
VIN,6.69,15600
VIT,9.40,27700
VKA,7.01,18600
VKQ,6.36,25400
VKS,7.21,14000
VKV,7.03,17500
VLI,7.59,82900
VLO,1.07,1941700
VLOPRU,,
VLT,9.29,14300
VLY,3.46,228300
VLYPRA,,
VMC,3.08,295200
VMI,1.40,21200
VMO,6.95,31100
VMT,6.03,17100
VNM,6.64,17300
VNO,7.33,452800
VNOPRA,,
VNOPRB,,
VNOPRC,,
VNV,6.63,800
VNX,,50400
VOL,,18300
VOQ,5.82,0
VOT,7.03,16100
VPA,6.51,6400
VPI,1.68,164700
VPQ,6.22,5200
VPV,6.73,4800
VQC,7.11,1800
VRC,,299800
VSH,,678700
VTA,4.85,52000
VTF,6.86,700
VTJ,6.68,9900
VTN,6.77,2600
VTP,6.41,3100
VTR,8.64,700600
VTS,,280600
VVC,5.04,107600
VVI,1.77,243600
VVIPR,,
VVR,6.02,298200
VZ,4.44,5493600
VZC,6.70,16700
WAB,0.35,139500
WAG,0.47,2753900
WAT,,408400
WB,2.88,2758100
WBS,2.12,203800
