KFT,1.57,849300
KFY,,83900
KG,,1394600
KGT,5.21,65200
KHI,10.60,35500
KIM,7.01,267000
KIMPRA,,
KIMPRB,,
KIMPRC,,
KKD,,721700
KLTPRT,,
KMB,2.59,1734800
KMG,4.11,593300
KMI,1.34,589100
KMM,10.51,16500
KMR,7.34,100800
KMT,1.95,197800
KMX,,828500
KNH,7.96,1100
KNO,6.28,500
KNR,6.40,100
KNW,4.25,1300
KO,1.75,5319200
KOB,7.32,1300
KOE,7.94,0
KOH,11.05,1300
KOK,6.84,800
KOS,6.94,14700
KPA,4.32,35600
KPAPRA,,
KPC,8.37,1300
KPP,8.73,48500
KR,,3378500
KRB,1.44,3898100
KRBPRA,,
KRBPRB,,
KRBPRC,,
KRBPRD,,
KRBPRE,,
KRC,8.72,79900
KRD,7.38,300
KRH,10.22,8800
KRI,1.68,241300
KRJ,8.60,6600
KRK,6.73,4900
KRL,8.29,1700
KRT,8.67,59400
KRTPRD,,
KRV,7.33,3900
KSA,9.13,7600
KSE,5.14,773800
KSEPRA,,
KSK,7.60,15200
KSL,8.53,25600
KSM,7.15,4100
KSO,6.70,0
KSS,,2827100
KST,9.73,4100
KSU,,193300
KSUPR,,
KT,,6000
KTB,6.73,1700
KTE,7.45,0
KTF,6.91,36700
KTH,7.51,0
KTJ,8.41,500
KTK,7.66,900
KTN,8.67,700
KTO,,126900
KTR,8.00,126600
KTS,7.57,500
KTV,7.53,1200
KTX,10.26,3800
KTZ,7.58,200
KVA,,
KVB,,
KVF,8.07,1000
KVJ,1.43,4900
KVL,3.07,11000
KVM,5.06,2600
KVN,2.99,3500
KVO,7.13,2200
KVP,3.66,6300
KVZ,6.68,40800
KWD,2.45,103300
KWK,,27300
KWR,3.82,53400
KYT,12.13,102100
KZL,,202300
L,,8760700
LAB,,833400
LAD,,29100
LAF,1.85,49700
LAM,,
LAQ,1.98,16500
LBF,9.92,5600
LBI,,5800
LBY,1.56,74800
LC,2.25,20500
LDF,2.47,11500
LDG,2.37,265500
LDL,,34500
LDR,3.91,19800
LEA,,365000
LEE,2.01,115800
LEG,2.36,536100
LEH,0.62,1822200
LEHPRC,,
LEHPRD,,
LEHPRE,,
LEHPRI,,
LEHPRJ,,
LEN,0.09,901600
LEO,7.60,100600
LEVP,,
LF,,577400
LFB,,64200
LFG,0.75,76600
LG,5.65,19700
LGPRA,,
LH,,796400
LHO,6.25,46300
LHOPRA,,
LII,2.89,62300
LIN,,404800
LIZ,0.74,1107800
LLL,,911800
LLY,1.98,2912900
LM,0.86,357000
LMC.B,,
LMS,,5600
LMT,0.82,2360900
LNC,3.87,654500
LNCPR,,
LNCPRV,,
LNCPRZ,,
LND,7.74,3400
LNN,0.63,29000
LNR,0.15,157800
LNT,11.72,219600
LNV,7.75,18100
LNY,0.51,180500
LOR,,1244100
LOW,0.26,5372500
LPLPRB,,
LPX,2.39,319400
LQI,,149600
LQIPR,,
LRT,16.48,59900
LRW,,73900
LRY,7.93,324800
LSI,,4345800
LSS,,183500
LTC,5.66,17100
LTCPRA,,
LTCPRB,,
LTD,2.31,2501600
LTR,1.28,566300
LTV,,
LU,,44210800
LUB,,53900
LUK,0.69,45700
LUV,0.13,1460700
LVB,,2300
LXA,,
LXK,,1617400
LXP,8.33,131800
LYO,6.90,1615400
LZ,3.34,99400
LZB,1.90,160900
MAA,9.64,43300
MAAPRA,,
MAAPRB,,
MAAPRC,,
MAAPRF,,
MAC,7.76,136800
MAF,6.93,14900
MAG,,31800
MAL,24.69,100
MAN,0.58,1045900
MAR,0.84,895400
MAS,2.83,2027300
MAT,0.25,1652500
MAY,4.03,1568400
MBD,6.53,3700
MBE,7.07,2800
MBG,,910500
MBI,1.51,784100
MCA,6.26,37000
MCC,,1000
MCD,1.48,14052400
MCH,5.68,123800
MCI,7.27,1000
MCK,0.85,1200800
MCNPRS,,
MCO,0.42,636700
MCR,6.28,65600
MCS,1.58,22200
MCY,3.24,79900
MDA,,28300
MDC,0.77,188100
MDP,0.86,123400
MDR,,156200
MDS,1.05,29400
MDT,0.53,3205300
MDU,3.63,119200
MEE,1.71,246500
MEG,1.21,48600
MEH,,35400
MEL,1.90,1650400
MEN,6.73,39100
MEPRA,,
MEPRB,,
MER,1.52,5201500
MERPRA,,
MERPRB,,
MERPRC,,
MERPRD,,
MERPRE,,
MERPRF,,
MET,0.73,1393400
MF,5.21,8500
MFA,13.01,178300
MFI,22.22,27800
MFL,6.69,34500
MFM,7.31,47100
MFT,6.34,41100
MFV,10.18,6800
MFW,,167000
MGAPRB,,
MGB,10.00,7300
MGC,1.35,5600
MGF,5.73,56600
MGG,,1620300
MGM,,194900
MHC,6.53,28900
MHD,7.31,13300
MHF,7.61,14800
MHK,,586800
MHN,6.47,43800
MHO,0.34,11400
MHP,1.75,856600
MHR,,266500
MHU,14.08,1500
MHX,0.59,104700
MHY,10.06,75700
MI,2.28,473100
MIG,4.67,17000
MIJ,,1100
MIK,,528900
MIL,,468800
MIN,5.87,257300
MIR,,7752300
MIRPRA,,
MIY,6.82,28700
MJB,6.85,2000
MJD,8.93,5100
MJE,7.01,900
MJH,6.98,1200
MJI,6.45,500
MJM,8.41,0
MJN,7.92,5200
MJO,8.64,26900
MJT,7.95,21400
MJV,3.06,12100
MJW,8.42,4300
MJX,6.99,9400
MJY,1.26,3200
MJZ,1.29,7900
MKC,1.92,925700
MKC.V,,
MKE,9.90,4600
MKK,5.64,3100
MKL,,15900
MKS,6.02,4200
MKT,0.39,183600
MLI,,81000
MLM,1.94,79900
MLR,,2700
MLS,7.85,254200
MLSPRB,,
MMA,7.39,59500
MMC,2.37,1107100
MME,,543900
MMM,1.96,2026300
MMR,,175400
MMS,,355300
MMT,6.46,84700
MMU,6.46,10800
MNC,,124100
MNI,0.71,20100
MNP,6.36,6900
MNS,,89000
MNY,1.81,147000
MO,6.14,6719100
MOG.A,,
MOG.B,,
MOK,1.66,23800
MON,2.60,846800
MOT,1.75,12742200
MOTPRA,,
MOV,0.62,38700
MPA,6.74,17600
MPH,,16100
MPPRB,,
MPPRC,,
MPPRE,,
MPR,2.57,0
MPS,,123500
MPT,6.33,9700
MPV,8.38,10500
MPY,7.43,12400
MQT,6.88,23400
MQY,6.96,41500
MRD,0.34,39400
MRF,8.02,17800
MRK,2.45,5925300
MRN,,52500
MRO,4.21,1350200
MRR,11.82,14400
MRX,,509000
MSB,10.79,38700
MSC,,25400
MSD,7.75,23200
MSE,,
MSF,0.08,25400
MSM,,202400
MSO,,175500
MSV,,23600
MSY,8.14,11400
MTB,1.45,265800
MTG,0.23,900100
MTH,,38100
MTN,,6700
MTPPRA,,
MTR,6.94,800
MTS,6.95,5300
MTTPRX,,
MTW,1.13,38900
MTX,0.25,253100
MTZ,,64100
MU,,8784300
MUA,6.82,16300
MUC,6.47,66400
MUE,6.83,19600
MUH,7.54,26100
MUJ,6.47,17600
MUKPRA,,
MUO,6.59,5700
MUR,1.94,374500
MUS,6.67,12800
MVC,0.53,15200
MVK,,321200
MVL,,368500
MVT,7.17,15300
MW,,251400
MWC,7.02,7200
MWD,2.16,3917200
MWJ,6.97,32900
MWL,,21800
MWN,6.86,2000
MWV,3.48,630700
MWY,,487000
MXE,,3700
MXF,3.76,65100
MXG,,
MXO,,2884100
MXT,2.11,2742800
MYC,6.92,29500
MYD,7.29,26500
MYE,1.83,58500
MYF,6.62,32600
MYG,2.40,661100
MYI,6.81,29100
MYJ,6.78,9800
MYK,,128800
MYL,0.51,1006100
MYM,6.73,5700
MYN,6.36,29400
MZ,0.61,40700
NAC,6.56,30500
NAD,6.82,56200
NAEPRT,,
NAP,,65900
NARPR,,
NAV,,639100
NAVPRD,,
NAZ,5.96,2100
NBD,7.71,10200
NBL,0.44,256000
NBM,4.47,0
NBP,8.42,50400
NC,2.35,23500
NCA,5.49,11400
NCC,4.33,1223200
NCF,2.92,530700
NCFPR,,
NCI,,26100
NCL,5.96,6600
NCO,6.40,14300
NCP,6.39,6800
NCR,,2109700
NCS,,11500
NCT,9.87,16500
NDC,0.75,242100
NDE,,317800
NDEPR,,
NDN,,158400
NE,,1171800
NEB,3.22,13300
NEM,0.42,5878900
NET,,2544800
NEU,0.89,151200
NEV,,38700
NEVPRT,,
NFB,3.19,532900
NFG,4.87,175500
NFI,20.69,85100
NFL,5.85,9000
NFS,1.68,411400
NFSPRA,,
NFX,,225400
NGF,3.71,1800
NGI,3.58,500
NGT,7.20,6000
NHI,9.22,25000
NHIPR,,
NHL,1.34,800
NHP,12.42,129300
NI,5.60,1389900
NIC,7.75,1500
NIF,6.27,8200
NIM,5.56,21300
NIO,6.21,130300
NIPRA,,
NIPRB,,
NJP,7.31,3700
NJR,4.01,68800
NKE,1.23,1351900
NL,4.48,22800
NLS,,192600
NLY,14.39,446800
NMA,6.91,53700
NMGA,,
NMI,5.87,2900
NMKPRB,,
NMKPRC,,
NMKPRN,,
NMO,6.83,28300
NMP,6.18,2600
NMT,5.46,11900
NMY,5.57,4000
NNC,5.46,1000
NNF,6.07,7100
NNJ,6.08,5900
NNN,8.38,96100
NNNPRA,,
NNP,6.30,47100
NNY,5.20,4000
NOC,1.65,1237900
NOCPRB,,
NOCPRE,,
NOI,,509000
NOR,21.06,364400
NORPRA,,
NORPRB,,
NORPRC,,
NORPRD,,
NPC,5.81,1000
NPF,6.81,15300
NPI,6.86,29600
NPK,3.18,2200
NPM,6.90,37100
NPO,,13400
NPP,6.68,89600
NPT,6.67,33500
NPV,5.14,3000
NPX,6.13,14700
NPY,6.33,10100
NQC,6.29,2400
NQF,6.30,7600
NQI,6.28,26600
NQJ,6.21,16400
NQM,6.70,26600
NQN,6.16,9300
NQP,6.22,18400
NQS,6.77,18000
NQU,6.88,33500
NR,,141200
NRL,9.26,31900
NRP,,89700
NRS,7.10,2200
NRT,6.55,7100
NRV,7.60,1500
NRX,7.33,6200
NRY,7.33,8300
NRZ,24.25,300
NSC,1.45,1033300
NSH,,200
NSI,2.32,68800
NSL,6.58,73100
NSM,,2297600
NSPPRT,,
NSRPR,,
NSS,,114500
NST,4.91,89900
NTC,5.27,4300
NTG,,12500
NTX,6.69,3400
NU,3.77,260800
NUC,6.57,10300
NUE,1.78,648400
NUF,6.34,5600
NUI,5.77,32600
NUM,5.98,8500
NUN,6.14,12400
NUO,5.86,8800
NUS,1.87,238000
NUT,6.02,9900
NUV,5.48,159000
NVC,6.50,6100
NVH,,3900
NVN,6.28,19000
NVPPR,,
NVPPRB,,
NWK,,114600
NWL,2.84,1170900
NWN,4.72,40000
NX,1.87,55100
NXC,5.12,4000
NXL,8.84,723900
NXLPRB,,
NXN,5.04,5100
NXP,5.69,4400
NXQ,5.80,4500
NXR,5.65,3500
NYA,,
NYB,2.78,318000
NYM,,3300
NYT,1.17,417300
O,7.02,98000
OCA,,359000
OCN,,111300
OCQ,0.71,9600
OCR,0.34,666600
ODC,3.81,4800
ODP,,1660700
OECPRA,,
OECPRB,,
OECPRC,,
OECPRD,,
OEI,0.83,1025900
OFC,6.37,172500
OFCPRB,,
OFCPRE,,
OFCPRF,,
OFG,2.09,20700
OGE,7.60,144800
OGEPR,,
OHI,,572900
OHIPRA,,
OHIPRB,,
OHP,,1298000
OI,,202300
OIA,7.41,29400
OIB,6.77,17000
OIC,6.72,12300
OII,,102900
OIPRA,,
OIS,,43500
OJB,7.37,800
OKE,3.51,997000
OLN,4.89,191200
OMC,1.23,2386300
OME,,10800
OMG,5.96,1861400
OMI,1.88,56200
OMM,,272400
OMN,4.89,32200
OMS,6.22,36000
OMX,,348700
ONB,3.10,29100
ONBPRA,,
ONBPRB,,
ONE,2.19,5242600
ONEPRJ,,
ONEPRT,,
ONEPRU,,
ONEPRV,,
ONEPRW,,
OO,,151100
OPRB,,
OPRC,,
ORB,,340000
ORBWS,,
ORH,0.54,596800
ORI,2.20,300000
OS,,33100
OSG,2.98,113000
OSI,1.36,167700
OSK,0.53,51700
OSM,,48400
OUI,7.58,1400
OXM,3.29,11000
OXY,3.60,887400
OXYPRB,,
PAA,8.51,64800
PAI,6.85,4300
PAS,0.29,408400
PB,1.14,3538000
PBG,0.15,564900
PBI,3.47,877400
PBIPR,,
PBT,8.85,48900
PBY,2.33,502900
PCEPR,,
PCEPRA,,
PCEPRI,,
PCF,8.29,14300
PCG,,1343600
PCH,2.42,109700
PCK,6.93,32900
PCL,5.87,1060300
PCM,7.89,13100
PCN,8.77,85700
PCO,,268000
PCP,0.44,323500
PCQ,6.56,19100
PCS,,7243800
PCT,8.75,4000
PCU,2.21,49000
PCV,7.78,5700
PD,,631100
PDE,,1486300
PDF,6.86,7400
PDPRA,,
PDQ,,139800
PDT,7.34,23000
PDX,,231500
PECPRX,,
PEF,,
PEG,5.96,956500
PEGPRA,,
PEGPRB,,
PEGPRC,,
PEGPRD,,
PEGPRE,,
PEGPRP,,
PEGPRR,,
PEGPRS,,
PEGPRT,,
PEGPRU,,
PEGPRX,,
PEI,7.91,23900
PEO,0.83,17900
PEP,1.37,3420400
PEPRA,,
PEPRB,,
PEPRC,,
PEPRD,,
PEPRX,,
PER,,196300
PFA,5.86,59300
PFB,1.23,42000
PFD,6.61,18700
PFE,2.00,18679000
PFG,0.84,969300
PFH,8.63,1900
PFO,6.90,8600
PFV,8.35,2800
PFX,7.78,37100
PG,1.89,3710400
PGB,8.70,5400
PGD,8.17,4400
PGE,,171400
PGEPRB,,
PGF,15.25,300
PGL,5.34,140000
PGM,7.87,5900
PGN,5.33,917600
PGR,0.21,868500
PGWI,,
PH,1.64,923400
PHA,1.32,5302100
PHAWI,,
PHH,11.42,60600
PHM,0.30,376900
PHY,14.57,62100
PIA,6.53,4200
PIF,6.15,30000
PII,1.97,278800
PIK,,7900
PIL,8.22,0
PIM,8.39,78300
PIR,1.25,438400
PIS,8.67,22100
PIY,9.11,6000
PJA,13.89,6000
PJH,8.23,4100
PJJ,10.63,1200
PJK,,8300
PJL,2.60,20800
PJR,1.51,7000
PJS,3.66,2000
PJT,4.47,34800
PKD,,420400
PKE,1.29,46200
PKG,,142800
PKH,13.35,5300
PKI,3.20,711800
PKJ,7.84,1000
PKK,8.91,2200
PKM,10.70,17300
PKO,8.32,1500
PKS,,669900
PKSPRB,,
PKY,7.47,8300
PKYPRA,,
PL,2.06,161600
PLA,,28600
PLAA,,
PLB,,99500
PLD,5.85,179200
PLDPRD,,
PLDPRE,,
PLL,2.23,395800
PLP,,3700
PLPRA,,
PLPRS,,
PLT,,182300
PLX,,71000
PLXWI,,
PMBPR,,
PME,,51400
PMF,6.81,32700
PMG,7.63,27200
PMH,5.89,67100
PMI,0.33,263600
PML,7.00,49600
PMM,7.81,29400
PMO,7.61,11600
PMS,,
PMT,8.64,29900
PMX,6.92,32000
PNC,4.28,1415400
PNCPRC,,
PNCPRD,,
PNF,6.57,2500
PNG,1.51,7600
PNI,6.94,8100
PNK,,50900
PNM,3.88,261800
PNN,2.04,8800
PNNA,,
PNP,5.66,219200
PNR,2.18,194900
PNW,4.87,512100
PNX,1.79,546800
PNXPRA,,
PNY,4.58,65700
POB,6.32,14900
POG,0.77,285300
POH,8.03,39900
POI,,6900
POL,6.58,119200
POM,5.05,343800
POMPRT,,
POP,4.30,52400
POS,,473400
PP,8.36,135600
PPB,7.06,3400
PPD,,292300
PPE,,333800
PPF,6.63,4600
PPG,3.27,564200
PPL,3.91,470800
PPLPRA,,
PPLPRB,,
PPLPRCCL,,
PPLPRE,,
PPM,6.58,11600
PPP,0.32,310600
PPR,7.21,219200
PPS,12.72,113200
PPSPRA,,
PPSPRB,,
PPSPRC,,
PPT,8.31,101800
PPWPRA,,
PPWPRB,,
PPX,1.64,40800
PQE,,226900
PR,,176300
PRA,,98100
PRI,5.70,1800
PRM,,121500
PRU,1.18,2961800
PRV,,883400
PRX,,232300
PSA,5.76,219200
PSAPRB,,
PSAPRC,,
PSAPRD,,
PSAPRE,,
PSAPRF,,
PSAPRK,,
PSAPRL,,
PSAPRM,,
PSAPRQ,,
PSAPRR,,
PSAPRS,,
PSAPRT,,
PSAPRU,,
PSAPRV,,
PSC,2.73,106900
PSD,4.96,604800
PSDPR,,
PSDPRC,,
PSRPRC,,
PSS,,166400
PSTPRA,,
PTA,,21100
PTC,,700
PTM,8.30,41200
PTP,,89800
PTPPRM,,
PTV,,481600
PTY,,201700
PTZ,1.51,26600
PVA,2.46,21800
PVH,1.30,313000
PVN,,1820800
PVR,8.87,16700
PWN,0.52,23000
PWR,,219300
PX,1.31,1025800
PXD,,382500
PXPWI,,
PXR,,40000
PYM,7.49,17500
PYN,6.75,15800
PYX,,187700
PZB,0.58,176300
PZC,6.90,41100
PZN,,
Q,0.89,5511000
QRAY,,
R,2.58,219200
RA,8.31,185100
RAD,,1495500
RAH,,55600
RAM,,10900
RAPRA,,
RAS,11.35,46900
RBK,,784900
RBN,1.25,39500
RBSPRK,,
RBT,,1000
RBV,6.75,13000
RCI,,491400
RCL,2.99,1037100
RCS,7.56,66000
RDA,1.39,274700
RDC,,1133100
RDK,2.76,81100
RDN,0.20,463900
RDO,,1300
RE,0.61,607400
REG,6.54,260600
REM,,93800
REPRA,,
RES,0.98,5300
RET,6.17,200
REV,,29500
REY,1.73,161600
RF,3.39,332800
RFI,6.80,6900
RFPR,,
RFS,9.30,36800
RGA,0.83,135000
RGAPRA,,
RGB,,2900
RGC,3.12,216700
RGE,6.13,8400
RGM,7.10,55700
RGR,7.71,90100
RGS,,
RHB,,122800
RHD,,99000
RHI,,512500
RHT,,58000
RI,0.23,253900
RIG,0.53,2383700
RIT,8.98,14700
RJF,1.36,940300
RJR,8.22,757600
RKT,2.29,77200
RKY,1.30,374200
RL,,98600
RLF,9.32,55700
RLI,1.32,41900
RMD,,77800
RMK,,404000
RML,0.97,64000
RNA,,72400
RNE,,4900
RNS,8.59,2100
RNT,0.20,27400
RNTA,,
ROC,,2400
ROG,,84300
ROH,2.50,697700
ROK,2.81,1016800
ROL,0.72,88700
ROP,0.94,97700
ROU,,16200
ROV,,214400
ROW,5.09,101400
RPF,,95400
RPM,4.48,797200
RPT,8.64,63700
RPTPRB,,
RQI,9.15,77400
RRA,,69100
RRC,,165700
RRE,9.54,121200
RRI,,3892700
RS,1.19,53000
RSC,,14500
RSE,5.08,292900
RSEPRB,,
RSEPRZ,,
RSG,,275800
RSH,1.00,1557300
RST,,17400
RT,2.93,48000
RTI,,24200
RTN,2.65,4070700
RTNPR,,
RUS,3.09,54700
RVT,10.24,93600
RVTPR,,
RVTPRA,,
RWT,8.92,56300
RWTPRB,,
RWY,,128500
RX,0.47,6663000
RYL,0.21,686300
RYN,3.21,58800
RZT,,14800
S,3.22,6607300
SACPR,,
SACPRT,,
SAF,,2600
SAH,,498000
SAM,,41500
SBC,3.96,5888600
SBF,1.41,172400
SBG,8.29,33600
SBL,0.22,815400
SBPPRA,,
SBR,8.77,26900
SBT,6.54,21200
SBW,10.19,9400
SBZ,,0
SCG,4.11,203400
SCH,0.37,4643000
SCL,2.98,2800
SCLPR,,
SCS,2.17,67900
SCX,5.14,3100
SDE,22.15,388000
SDS,,1256300
SE,,27600
SEE,,666900
SEEPRA,,
SEH,2.01,110200
SEI,,63200
SEL,6.55,17000
SEM,,274800
SEN,9.38,30700
SENPRI,,
SENPRL,,
SF,1.00,2400
SFA,0.31,2229900
SFD,,315800
SFE,,140800
SFF,8.56,9300
SFG,0.81,82400
SFI,9.00,220200
SFIPRB,,
SFIPRC,,
SFIPRD,,
SFN,,90800
SFP,,57000
SFPRA,,
SFY,,353900
SGF,0.12,44700
SGH,6.67,16500
SGI,,1114600
SGK,1.33,6400
SGL,9.30,44300
SGP,3.13,5517700
SGR,,449600
SGU,11.62,71700
SGY,,66900
SHS,3.10,13200
SHU,7.04,74600
SHUPRC,,
SHUPRD,,
SHW,2.12,465900
SIB,2.49,140300
SIE,,269600
SII,,1482300
SIZ,9.95,25700
SIZPRB,,
SJI,4.76,11200
SJIPRT,,
SJM,1.92,296900
SJT,7.77,85800
SKE,,527900
SKO,,307700
SKP,5.84,1800
SKS,,1040500
SKT,8.29,24700
SKTPRA,,
SKX,,246600
SKY,2.51,3700
SL,,9200
SLA,8.91,19100
SLB,1.84,2902600
SLE,2.78,1290400
SLG,6.20,80600
SLGPRA,,
SLM,0.91,1539600
SLMPRA,,
SLR,,7403500
SLRPRS,,
SM,0.40,62700
SMF,,10300
SMG,,164000
SMP,2.54,2700
SMT,7.63,90400
SNA,3.71,725500
SNF,7.53,7800
SNHPRZ,,
SNS,,55700
SNV,2.91,548300
SO,4.81,1713500
SOA,2.56,2200
SOI,0.90,224500
SOIPRV,,
SOL,,13700
SON,3.66,171200
SOPRB,,
SOPRC,,
SOPRD,,
SOR,9.42,49800
SORPR,,
SOV,0.70,332000
SOVPR,,
SOVPRA,,
SP,,16200
SPA,,100
SPC,3.40,1792800
SPCPRA,,
SPCPRE,,
SPF,1.22,217500
SPG,6.81,569800
SPGPRB,,
SPGPRF,,
SPGPRG,,
SPH,8.15,69400
SPN,,143900
SPSPRT,,
SPW,,690000
SQAA,,
SQAB,,
SQAPR,,
SQF,6.39,1400
SR,4.75,44000
SRC,12.47,8800
SRE,4.10,748300
SREPR,,
SREPRA,,
SRF,7.03,6800
SRH,6.99,30300
SRI,,15400
SRJ,7.00,21200
SRP,,723500
SRR,2.55,162800
SRT,,30300
SRV,,299100
SRX,,86000
SRZ,,138200
SSD,,91600
SSP,0.72,273100
SSR,7.17,16100
SSS,9.01,31000
SSSPRB,,
ST,,15100
STC,,56400
STE,,261200
STI,2.94,917200
STIPR,,
STIPRV,,
STJ,,1724300
STK,,1567800
STL,2.81,4600
STLPRA,,
STN,,375400
STR,2.62,152700
STT,1.28,2707100
STU,2.83,7900
STW,1.47,8900
STX,,2000000
STZ,,1149200
STZB,,
SUG,,192000
SUGPRA,,
SUI,6.67,35600
SUN,3.08,370300
SUP,1.20,188900
SUR,7.54,20800
SVAPR,,
SVC,2.21,35400
SVM,4.02,324600
SVU,3.58,397000
SWC,,499000
SWK,3.59,3152100
SWM,2.37,21500
SWN,,47800
SWOPRA,,
SWS,2.51,72000
SWW,,32900
SWX,3.66,72700
SWXPRA,,
SWY,,1836400
SWZ,10.82,27900
SXI,3.82,21600
SXL,7.54,3800
SXT,2.41,240200
SY,,373000
SYD,,55700
SYK,0.18,463700
SYM,,800
SYX,,16000
SYY,1.46,1338500
SZ,,14700
T,2.88,4640800
TAA,,126800
TAI,7.52,2100
TAP.A,,
TAP.B,,
TAPPRX,,
TAPPRY,,
TBC,5.26,18400
TBI,,72200
TBL,,431600
TCB,2.57,177400
TCC,,32000
TCH,1.74,27600
TCI,,2000
TCO,6.03,612200
TCOPRA,,
TCR,14.74,175100
TCRPR,,
TCT,8.37,24200
TDA,7.52,36400
TDF,7.29,44500
TDI,5.74,8800
TDW,2.01,444400
TDY,,55900
TE,9.16,1271300
TEDPRF,,
TEDPRK,,
TEDPRL,,
TEE,,100700
TEI,10.39,64500
TEK,,258000
TEN,,104800
TEPRT,,
TEPRU,,
TER,,4584500
TEX,,170300
TFD,7.02,24500
TFS,,89900
TFX,1.71,99400
TG,1.20,23900
TGI,,20400
TGN,,338500
TGT,0.81,3666900
TGX,,42600
THC,,6803300
THO,0.13,133700
THX,,29200
TIE,,56400
TIF,0.64,945500
TII,1.24,28900
TIN,2.69,279100
TINPRD,,
TJX,0.61,1975800
TKF,0.11,14100
TKR,2.62,132700
TLB,1.31,237200
TLI,6.42,20900
TLMPRB,,
TMA,11.73,255800
TMAPRA,,
TMK,0.96,199100
TMKPRS,,
TMKPRT,,
TMO,,381900
TMR,,218500
TMT,5.20,45300
TNB,6.46,209700
TNC,2.47,11200
TNH,6.25,2900
TNL,0.81,71900
TNM,1.54,6400
TNMB,,
TOD,,1600
TOL,,736000
TOO,,552000
TOY,,1568600
TOYPRA,,
TPC,,267500
TPK,4.70,13700
TPL,0.92,1100
TPP,8.14,469800
TPR,,200
TR,0.93,57900
TRA,,65700
TRB,0.92,1236400
TRC,,7500
TRE,1.02,4600
TRF,0.47,23200
TRH,0.58,32600
TRI,,1697800
TRK,1.24,49100
TRN,1.30,177400
TRR,,42200
TRU,20.52,30100
TRY,,19100
TRZ,3.68,89300
TSA,,206200
TSG,,1698100
TSN,1.36,572100
TSO,,672000
TSS,0.49,141400
TT,,1500
TTC,0.74,89200
TTF,2.05,14600
TTI,,59200
TTN,,480200
TTNPR,,
TUC,,2400
TUEPRA,,
TUEPRB,,
TUG,3.19,5000
TUP,5.77,182300
TVC,6.27,12500
TVE,6.06,16900
TVL,,337200
TW,0.64,8500
TWI,1.56,19500
TWN,,10700
TWP,,72300
TWR,,235500
TXA,4.14,200
TXI,1.23,49500
TXIPRS,,
TXN,0.58,13238100
TXT,3.01,307000
TXTPRA,,
TXTPRB,,
TXTPRT,,
TXU,2.51,3221900
TXUPRA,,
TXUPRB,,
TXUPRC,,
TXUPRD,,
TY,1.74,74700
TYC,0.28,20306200
TYL,,33800
TYPR,,
TZE,7.79,500
TZF,6.75,800
TZG,6.76,1800
TZI,6.67,0
TZK,7.79,1300
UAG,,100800
UAL,,4468900
UALPRB,,
UALPRT,,
UB,2.64,640000
UBH,2.50,21800
UBP,6.08,10500
UBPA,,
UBT,7.26,13500
UCI,,136100
UCL,2.75,518400
UCO,,48000
UDI,,98800
UDM,7.72,100
UDR,7.17,485600
UDRPRB,,
UDSPRA,,
UEPPRA,,
UEPPRC,,
UEPPRD,,
UEPPRE,,
UFI,,158200
UGI,4.34,142000
UHS,,960800
UHT,7.53,20600
UIC,2.65,26800
UIL,8.26,70000
UIS,,1419900
UMGPRC,,
UNA,,27100
UNF,0.75,11300
UNH,0.04,2126400
UNM,3.11,702500
UNN,7.32,14300
UNP,1.54,773500
UNS,2.91,135600
UNT,,347700
UPC,4.65,728600
UPK,,0
UPS,1.20,2188500
URI,,279100
URS,,72600
USA,10.50,155500
USB,3.48,3737800
USBPRA,,
USBPRB,,
USBPRC,,
USBPRD,,
USG,1.23,196200
USI,,104000
UST,5.68,435200
USU,8.03,163900
USV,9.28,34400
USVPRA,,
UTR,5.82,62800
UTX,1.49,3012300
UVN,,1796600
UVV,3.67,39600
UYE,7.89,8800
UZG,7.60,17800
VAL,1.36,85000
VAP,6.84,5000
VAR,,225300
VAS,,179100
VBF,6.68,6300
VC,3.29,384600
VCD,,56600
VCI,,295300
VCV,6.99,3400
VEA,7.09,5800
VELPRA,,
VELPRE,,
VES,7.05,11600
VFC,2.72,258400
VFM,6.37,6000
VGM,7.15,14600
VGR,11.72,93000
VHI,3.13,22900
VIA,,652200
VIAB,,
VIC,7.15,2600
VIG,5.67,1600
VIM,6.34,6700
VIN,7.06,13900
VIT,11.71,16000
VKA,7.30,7800
VKQ,6.66,69300
VKS,7.31,10000
VKV,7.14,18100
VLI,7.25,4900
VLO,1.08,838400
VLOPRU,,
VLT,11.83,4300
VLY,3.33,86800
VLYPRA,,
VMC,2.72,192800
VMI,1.43,16800
VMO,7.39,21500
VMT,6.24,21800
VNM,6.64,400
VNO,7.76,194800
VNOPRA,,
VNOPRB,,
VNOPRC,,
VNV,6.80,4500
VNX,,148200
VOL,,7500
VOQ,6.20,5600
VOT,7.16,12800
VPA,6.47,3000
VPI,1.46,321300
VPQ,6.48,12500
VPV,6.83,2400
VQC,7.03,2000
VRC,,337000
VSH,,936400
VTA,3.60,72600
VTF,6.97,2600
VTJ,6.77,2100
VTN,6.82,3000
VTP,6.71,2600
VTR,8.15,510900
VTS,,234000
VVC,4.90,141300
VVI,1.59,126100
VVIPR,,
VVR,6.53,399600
VZ,4.00,6700500
VZC,6.68,14400
WAB,0.31,106900
WAG,0.45,3391900
WAT,,807400
WB,2.75,2722800
WBS,2.15,145600
WC,,306900
WCC,,13900
WCI,,90500
WCN,,289000
